source,target,company,similarity
grau dominique,raha samraat s.,A,3.41667
grau dominique,tang michael,A,4.13279
grau dominique,thaysen jacob,A,3.84218
mcdonnell padraig,mcmahon robert w.,A,5.69876
mcdonnell padraig,mcmullen michael r.,A,2.79151
mcdonnell padraig,raha samraat s.,A,5.33119
mcdonnell padraig,tang michael,A,3.27314
mcdonnell padraig,thaysen jacob,A,2.59595
mcmahon robert w.,mcmullen michael r.,A,2.44499
mcmahon robert w.,raha samraat s.,A,5.07187
mcmahon robert w.,tang michael,A,2.93301
mcmahon robert w.,thaysen jacob,A,2.23885
mcmullen michael r.,raha samraat s.,A,3.14587
mcmullen michael r.,tang michael,A,3.92444
mcmullen michael r.,thaysen jacob,A,3.50546
raha samraat s.,tang michael,A,3.68156
raha samraat s.,thaysen jacob,A,2.9415
tang michael,thaysen jacob,A,4.44131
elizondo mauricio garduno gonzalez,zavala diego,AGIL,16.176
eisenberg michael a,naveh arad,FNJN,12.8627
adelson james f,heyman stephen j,ONVI,3.54613
amidon derek g,argus roger r,TTEK,2.87818
amidon derek g,auman jan k,TTEK,3.3569
amidon derek g,rynning mark a,TTEK,3.35666
amidon derek g,teufele bernard,TTEK,3.8891
argus roger r,auman jan k,TTEK,2.26699
argus roger r,rynning mark a,TTEK,2.57366
argus roger r,teufele bernard,TTEK,2.90147
auman jan k,rynning mark a,TTEK,3.26116
auman jan k,teufele bernard,TTEK,3.68081
batrack dan l,brownlie william r,TTEK,2.02663
batrack dan l,burdick steven m,TTEK,2.27948
batrack dan l,carter brian n,TTEK,2.04115
batrack dan l,lemmon richard a,TTEK,2.04114
batrack dan l,shoemaker leslie l,TTEK,2.16042
bieber michael a,gross frank c jr,TTEK,3.44898
bieber michael a,pagenkopf james r,TTEK,2.58673
brownlie william r,burdick steven m,TTEK,3.12684
brownlie william r,carter brian n,TTEK,3.05175
brownlie william r,christensen craig l,TTEK,3.95606
brownlie william r,lemmon richard a,TTEK,4.15172
brownlie william r,salin janis b,TTEK,3.5041
brownlie william r,shoemaker leslie l,TTEK,3.21773
brownlie william r,teufele bernard,TTEK,2.01915
burdick steven m,carter brian n,TTEK,3.06619
burdick steven m,christensen craig l,TTEK,2.84592
burdick steven m,lemmon richard a,TTEK,3.05244
burdick steven m,salin janis b,TTEK,2.46032
burdick steven m,shoemaker leslie l,TTEK,3.23406
carter brian n,christensen craig l,TTEK,2.79981
carter brian n,lemmon richard a,TTEK,2.94667
carter brian n,salin janis b,TTEK,2.48594
carter brian n,shoemaker leslie l,TTEK,3.26768
christensen craig l,lemmon richard a,TTEK,3.73701
christensen craig l,salin janis b,TTEK,2.92747
christensen craig l,shoemaker leslie l,TTEK,2.87296
chu ronald j,salin janis b,TTEK,2.88669
chu ronald j,truly richard h,TTEK,2.24865
grant hugh m,smith albert e,TTEK,2.49642
grant hugh m,truly richard h,TTEK,2.14672
gross frank c jr,pagenkopf james r,TTEK,2.58673
lemmon richard a,salin janis b,TTEK,3.2459
lemmon richard a,shoemaker leslie l,TTEK,3.13775
lewis j christopher,smith albert e,TTEK,2.01428
mcdonald kevin p,salin janis b,TTEK,2.30926
mcdonald kevin p,smith albert e,TTEK,2.05716
mcdonald kevin p,truly richard h,TTEK,2.0809
rynning mark a,teufele bernard,TTEK,3.69232
salin janis b,shoemaker leslie l,TTEK,2.53514
salin janis b,smith albert e,TTEK,2.19514
salin janis b,truly richard h,TTEK,2.50669
smith albert e,truly richard h,TTEK,2.34188
landes joshua,obus nelson,QRHC,11.5146
ahn samuel s,murphy william p jr,BHRT.OB,2.41509
eppich kelly,garner charles e ii,CMCT,4.03677
eppich kelly,kuba shaul,CMCT,3.61627
eppich kelly,ressler richard s,CMCT,3.95942
eppich kelly,shemesh avraham,CMCT,3.61627
garner charles e ii,kuba shaul,CMCT,11.1518
garner charles e ii,ressler richard s,CMCT,11.4025
garner charles e ii,shemesh avraham,CMCT,11.1518
kuba shaul,ressler richard s,CMCT,12.8041
kuba shaul,shemesh avraham,CMCT,12.5806
ressler richard s,shemesh avraham,CMCT,12.8041
hager david a,humphers jeremy d.,DVN,2.54119
hager david a,marcum r. alan,DVN,3.81179
hager david a,richels john,DVN,3.81179
hager david a,rudolph frank w,DVN,3.82653
hager david a,smette darryl g,DVN,3.82653
hager david a,taylor lyndon c,DVN,2.54119
hager david a,vaughn tony d.,DVN,3.81179
humphers jeremy d.,marcum r. alan,DVN,2.54119
humphers jeremy d.,richels john,DVN,2.54119
humphers jeremy d.,rudolph frank w,DVN,2.55102
humphers jeremy d.,smette darryl g,DVN,2.55102
humphers jeremy d.,vaughn tony d.,DVN,2.54119
marcum r. alan,richels john,DVN,3.81179
marcum r. alan,rudolph frank w,DVN,3.82653
marcum r. alan,smette darryl g,DVN,3.82653
marcum r. alan,taylor lyndon c,DVN,2.54119
marcum r. alan,vaughn tony d.,DVN,3.81179
richels john,rudolph frank w,DVN,3.82653
richels john,smette darryl g,DVN,3.82653
richels john,taylor lyndon c,DVN,2.54119
richels john,vaughn tony d.,DVN,3.81179
rudolph frank w,smette darryl g,DVN,4.59184
rudolph frank w,taylor lyndon c,DVN,2.55102
rudolph frank w,vaughn tony d.,DVN,3.82653
smette darryl g,taylor lyndon c,DVN,2.44247
smette darryl g,vaughn tony d.,DVN,3.82653
taylor lyndon c,vaughn tony d.,DVN,2.54119
emancipation capital,frumberg charles,IDSY,4.8243
lindenbaum bennett d,lindenbaum matthew a,DCOM,11.9334
barbarossa giovanni,mattera vincent d jr,IIVI,2.27907
ambrogi michael j.,kirson eilon d.,NVCR,2.49968
danziger asaf,kirson eilon d.,NVCR,6.06122
danziger asaf,palti yoram,NVCR,2.7567
doyle william f,groenhuysen wilhelmus cm,NVCR,2.17914
groenhuysen wilhelmus cm,leung gabriel,NVCR,3.03256
kirson eilon d.,palti yoram,NVCR,5.1787
barry john f,eliasek m grier,PSEC,9.35695
gilbert cory,long robert w.,OHAI,18.6405
gilbert cory,oran stuart i,OHAI,18.5862
gilbert cory,stern james a,OHAI,18.5862
gilbert cory,tannura frank v,OHAI,18.5862
long robert w.,oran stuart i,OHAI,18.6405
long robert w.,stern james a,OHAI,18.6405
long robert w.,tannura frank v,OHAI,18.6405
oran stuart i,stern james a,OHAI,18.5862
oran stuart i,tannura frank v,OHAI,18.5862
stern james a,tannura frank v,OHAI,18.5862
douglas russell palmer,hahn andrew,WHLRD,3.56201
shmunis sandra,shmunis vladimir,RNG,5.21814
luo mary z.,zhang jack y.,AMPH,10.0179
heyman richard a.,kintz samuel,ELVN,3.33952
heyman richard a.,lyssikatos joseph p,ELVN,3.93197
kintz samuel,lyssikatos joseph p,ELVN,5.27312
west gary l,west mary e,WSTC,6.61224
begley christopher b,brown david s,DV,2.70388
begley christopher b,logan lyle,DV,3.10249
begley christopher b,merten alan g,DV,2.5805
begley christopher b,ruiz fernando,DV,2.70786
begley christopher b,taylor ronald l,DV,2.73749
begley christopher b,wardell lisa w,DV,3.20505
brown david s,logan lyle,DV,2.70388
brown david s,merten alan g,DV,2.2658
brown david s,ruiz fernando,DV,2.78387
brown david s,taylor ronald l,DV,2.37755
brown david s,wardell lisa w,DV,2.87287
de lardemelle charles,de vaulx charles,DV,10.9714
logan lyle,merten alan g,DV,2.5805
logan lyle,ruiz fernando,DV,2.70786
logan lyle,taylor ronald l,DV,2.73749
logan lyle,wardell lisa w,DV,3.20505
merten alan g,ruiz fernando,DV,2.16042
merten alan g,taylor ronald l,DV,2.2658
merten alan g,wardell lisa w,DV,2.73229
ruiz fernando,taylor ronald l,DV,2.39712
ruiz fernando,wardell lisa w,DV,2.82449
taylor ronald l,wardell lisa w,DV,2.80442
hahn mark w,zaccardelli david,VRNA,6.49515
coleman donald f.,fitzgerald scott,INTA,3.33959
coleman donald f.,hall john t,INTA,2.61058
coleman donald f.,murgel michele,INTA,2.98696
coleman donald f.,tandon kalyani,INTA,3.55969
fitzgerald scott,hall john t,INTA,3.62182
fitzgerald scott,murgel michele,INTA,4.02968
fitzgerald scott,tandon kalyani,INTA,4.60352
hall john t,murgel michele,INTA,4.55464
hall john t,tandon kalyani,INTA,4.87325
harrison david benjamin,morton david h jr,INTA,2.12245
jampol thad,murgel michele,INTA,2.44961
jampol thad,tandon kalyani,INTA,2.41773
murgel michele,tandon kalyani,INTA,6.21878
cohler matt,gurley j william,AMPL,2.19001
dakos andrew,goldstein phillip,CTF,16.287
dakos andrew,samuels steven,CTF,16.287
goldstein phillip,samuels steven,CTF,16.287
cassidy brian p,marcus jeffrey,CWH,2.7708
dinan curtis,lawhorn caron a,OGS,2.5
dinan curtis,mccormick joseph l,OGS,2.5
dinan curtis,norton pierce,OGS,2.25
lawhorn caron a,mccormick joseph l,OGS,2.65224
lawhorn caron a,norton pierce,OGS,2.41113
mccormick joseph l,norton pierce,OGS,2.41113
mclure howard a,peterson timothy alan,APTS,2.7
bell keith spencer,oreson keith a,PTRY,2.23077
ashken ian g h,franklin martin e,PAH,4.1092
bailey jennifer,diamond susan m,PEP,2.46939
brown shona l,cook ian m,PEP,2.67904
brown shona l,dublon dina,PEP,2.45578
brown shona l,page david c,PEP,2.203
brown shona l,pohlad robert c,PEP,2.31315
brown shona l,weisser alberto,PEP,2.67904
conde cesar,cook ian m,PEP,2.67904
conde cesar,dublon dina,PEP,2.45578
conde cesar,gass michelle,PEP,2.29932
conde cesar,page david c,PEP,2.80661
conde cesar,pohlad robert c,PEP,2.94694
conde cesar,walker darren,PEP,3.0829
conde cesar,weisser alberto,PEP,2.67904
cook ian m,dublon dina,PEP,3.0303
cook ian m,page david c,PEP,2.8499
cook ian m,pohlad robert c,PEP,2.99239
cook ian m,vasella daniel,PEP,2.20386
cook ian m,walker darren,PEP,2.52237
cook ian m,weisser alberto,PEP,3.30579
cooper edith w,gass michelle,PEP,2.04384
cooper edith w,lewis dave j,PEP,2.04384
dublon dina,page david c,PEP,2.61241
dublon dina,pohlad robert c,PEP,2.74303
dublon dina,vasella daniel,PEP,2.02956
dublon dina,walker darren,PEP,2.31217
dublon dina,weisser alberto,PEP,3.0303
fairhead rona alison,trotter lloyd g,PEP,2.29932
fisher richard w,johnson william r,PEP,2.41381
gass michelle,pohlad robert c,PEP,2.06939
gass michelle,walker darren,PEP,2.43457
page david c,pohlad robert c,PEP,3.13489
page david c,walker darren,PEP,2.64249
page david c,weisser alberto,PEP,2.8499
pohlad robert c,walker darren,PEP,2.77461
pohlad robert c,weisser alberto,PEP,2.99239
vasella daniel,weisser alberto,PEP,2.20386
walker darren,weisser alberto,PEP,2.52237
leone douglas m,moritz michael j,ELVT,19.9754
abu-ghazaleh mohammad,el-naffy hani,FDP,6.65174
el-naffy hani,tenazas marissa r,FDP,2.42954
basile donald g,doll dixon r jr.,CMPO,6.55585
bansal sanju k,lieberman jeffrey,CVT,5.56317
conway christopher,fallon david joseph,CLC,2.25435
conway christopher,lindsay david j,CLC,2.93878
conway christopher,wolfson richard m,CLC,3.1494
fallon david joseph,lindsay david j,CLC,2.25435
fallon david joseph,wolfson richard m,CLC,2.79799
lindsay david j,wolfson richard m,CLC,3.1494
battey brenda j,davidson robert c jr,BYFC,11.6177
jiren liu,korologos ann mclaughlin,HAR,2.21173
jiren liu,reiss kenneth,HAR,2.21173
jiren liu,runtagh hellene s,HAR,2.21173
jiren liu,steel gary,HAR,2.21173
korologos ann mclaughlin,meyer edward h,HAR,4.35828
korologos ann mclaughlin,reiss kenneth,HAR,4.90306
korologos ann mclaughlin,runtagh hellene s,HAR,4.90306
korologos ann mclaughlin,sklarsky frank s,HAR,2.6449
korologos ann mclaughlin,steel gary,HAR,4.90306
meyer edward h,reiss kenneth,HAR,4.35828
meyer edward h,runtagh hellene s,HAR,4.35828
meyer edward h,sklarsky frank s,HAR,2.35102
meyer edward h,steel gary,HAR,4.35828
reiss kenneth,runtagh hellene s,HAR,4.90306
reiss kenneth,sklarsky frank s,HAR,2.6449
reiss kenneth,steel gary,HAR,4.90306
runtagh hellene s,sklarsky frank s,HAR,2.6449
runtagh hellene s,steel gary,HAR,4.90306
sklarsky frank s,steel gary,HAR,2.6449
bb biotech ag,biotech target n v,MTEM,5.48603
ashe neil,goldman barry r,AYI,2.29269
ashe neil,mills dianne s,AYI,2.62066
black mark a,nagel vernon j,AYI,2.92489
black mark a,reece richard k,AYI,2.43566
goldman barry r,holcom karen j,AYI,4.41254
goldman barry r,mills dianne s,AYI,3.81765
holcom karen j,mills dianne s,AYI,3.15067
nagel vernon j,reece richard k,AYI,4.99089
larson katherine h,reid shannon b,RJF,2.00454
elliott brad s,kossover gregory h,EQBK,4.62821
aulick rodney,grieco vincent,AQUA,2.34681
drew john,hoag jay c,RPD,8.45287
drew john,kimball rick,RPD,10.2197
drew john,marshall christopher p,RPD,10.2197
drew john,reynolds jon q jr,RPD,10.2197
drew john,trudeau robert,RPD,10.2197
hoag jay c,kimball rick,RPD,8.45287
hoag jay c,marshall christopher p,RPD,8.45287
hoag jay c,reynolds jon q jr,RPD,8.45287
hoag jay c,trudeau robert,RPD,8.45287
kimball rick,marshall christopher p,RPD,10.2197
kimball rick,reynolds jon q jr,RPD,10.2197
kimball rick,trudeau robert,RPD,10.2197
marshall christopher p,reynolds jon q jr,RPD,10.2197
marshall christopher p,trudeau robert,RPD,10.2197
reynolds jon q jr,trudeau robert,RPD,10.2197
shim sam sang-koo,tan farid,MCBS,2.0898
allen william b jr,demetriou steven j.,J,2.32805
allen william b jr,pragada robert v,J,2.74131
allen william b jr,zaccaro joanne caruso,J,2.74131
arnette stephen a,demetriou steven j.,J,2.06631
arnette stephen a,miller shannon,J,2.43388
demetriou steven j.,pragada robert v,J,2.23628
demetriou steven j.,zaccaro joanne caruso,J,2.23628
pragada robert v,zaccaro joanne caruso,J,2.77184
konezny ronald,sampsell david h.,DGII,3.17253
konezny ronald,schneider terrence g.,DGII,2.16725
loch james j.,schneider terrence g.,DGII,2.57867
riley kevin c.,roberts tracy l.,DGII,3.45802
riley kevin c.,sampsell david h.,DGII,3.09415
roberts tracy l.,sampsell david h.,DGII,2.51679
davidson charles e,jacobs joseph,RLJE,2.84163
renda frankie s.,renda rudolph v.,SLND,2.06143
donofrio john,manning nathan d,JCI,2.8651
ellis michael j,manning nathan d,JCI,2.18443
ellis michael j,ramaswamy sreeganesh,JCI,3.78046
manning nathan d,mcconeghy daniel c,JCI,2.26234
minella lynn c,stief brian j,JCI,2.32068
stief brian j,williams jeffrey m,JCI,2.11828
vanhimbergen robert m,williams jeffrey m,JCI,2.84191
auen eileen o'shea,schulte peter m,ICFI,2.36803
delly gayla j,strom bernee dl,BHE,4.59184
isner joshua,kunins jeffrey c,AXON,2.79006
faugno david,perone michael d,CUDA,4.75132
jenkins william d jr,perone michael d,CUDA,2.21393
levow zachary s,perone michael d,CUDA,3.50103
golub david,golub lawrence e,GBDC,20.9581
katkin keith,metzger michael a,SNDX,2.32823
cote kathleen a,denero henry t,WDC,2.40102
cote kathleen a,lambert michael d,WDC,2.23828
cote kathleen a,lauer len j,WDC,2.51177
cote kathleen a,massengill matthew e,WDC,2.39545
denero henry t,lambert michael d,WDC,2.40434
denero henry t,lauer len j,WDC,2.63789
goeckeler david,zamiska gene m.,WDC,2.19481
lambert michael d,lauer len j,WDC,2.37491
lauer len j,massengill matthew e,WDC,2.00942
griffith william j.g.,jacobson matthew,BRZE,2.6
griffith william j.g.,makan divesh,BRZE,2.6
griffith william j.g.,pepper douglas a,BRZE,2.6
jacobson matthew,makan divesh,BRZE,2.6
jacobson matthew,pepper douglas a,BRZE,2.6
makan divesh,pepper douglas a,BRZE,2.6
michalek libor,o'hare robert,AFRM,2.63415
chan chi-foon,logan joseph w,SNPS,2.05196
carr ian s,littleton stephen a,XOM,2.17551
dell paul m,lewis catherine j,MIXT,9.70958
ayotte jon,brncic julia,EVER,2.75838
ayotte jon,sanborn joseph,EVER,2.04993
brncic julia,sanborn joseph,EVER,2.40566
surface john s,wilson william blake,EVER,2.53466
agnaten se,lucresca se,DNUT,16.4935
boyle hugh f,mcphaill kevin j,BSRR,2.125
boyle hugh f,olague michael,BSRR,2.125
boyle hugh f,treece christopher g,BSRR,3.4
mcphaill kevin j,treece christopher g,BSRR,2.125
olague michael,treece christopher g,BSRR,2.125
black alan j,price matthew adrian,ZEN,2.37724
bigham michael,haskel william m.,PRTK,2.1153
haskel william m.,woodrow adam,PRTK,2.08992
applbaum avner m,campbell renee l,VMI,3.63934
applbaum avner m,dasher ellen s,VMI,2.28992
applbaum avner m,donahue john timothy,VMI,3.30585
applbaum avner m,larkin diane m,VMI,4.29036
applbaum avner m,massey r andrew,VMI,2.42222
campbell renee l,donahue john timothy,VMI,2.78305
campbell renee l,larkin diane m,VMI,3.53292
dasher ellen s,francis timothy p,VMI,3.48235
dasher ellen s,larkin diane m,VMI,2.23387
dasher ellen s,massey r andrew,VMI,4.26094
dasher ellen s,parnell thomas mitchell,VMI,3.1757
dasher ellen s,schapper aaron m,VMI,2.49503
donahue john timothy,larkin diane m,VMI,3.21716
francis timothy p,massey r andrew,VMI,3.56545
francis timothy p,parnell thomas mitchell,VMI,2.73545
francis timothy p,schapper aaron m,VMI,2.17047
larkin diane m,massey r andrew,VMI,2.36752
massey r andrew,parnell thomas mitchell,VMI,3.44042
massey r andrew,schapper aaron m,VMI,2.52906
parnell thomas mitchell,schapper aaron m,VMI,2.9911
jain akhil,smith james c,IT,2.97199
bertsch jan,miller george lloyd,SIAL,2.50464
bertsch jan,sachdev rakesh,SIAL,3.82177
miller george lloyd,sachdev rakesh,SIAL,5.36178
powell lynne,staab thomas r ii,BCRX,3.39904
mule edward a,o'shea robert j,SR,6.33258
arix bioscience plc,chin mark,HARP,6.85941
hagedorn  peter,hagedorn james,SMG,2.98491
hagedorn  peter,hagedorn katherine littlefield,SMG,3.58189
hagedorn  peter,hagedorn robert,SMG,5.37284
hagedorn  peter,hagedorn susan,SMG,5.96982
hagedorn james,hagedorn katherine littlefield,SMG,3.31604
hagedorn james,hagedorn robert,SMG,3.96474
hagedorn james,hagedorn susan,SMG,4.31154
hagedorn katherine littlefield,hagedorn robert,SMG,4.65646
hagedorn katherine littlefield,hagedorn susan,SMG,5.17385
hagedorn robert,hagedorn susan,SMG,7.76077
aaron sammy,goldfarb morris,GIII,2.08532
coleman gary l,hutchison larry m,GL,5.18615
chloupek mark m.,trivedi rajiv k.,LQ,4.73615
alvey james william,deitzer john michael,ATKR,2.45384
kelly daniel s,waltz william e jr.,ATKR,2.44216
southern region workers united/seiu,workers united,AMAL,21.7448
southern region workers united/seiu,workers united canada council,AMAL,20.7529
workers united,workers united canada council,AMAL,21.7448
lee willis c,niihara yutaka,EMMA,2.47009
baker felix,baker julian,IGMS,3.27438
dutt ronald f,scheiwe charles,FLUX,2.49235
davin michael r,delaney douglas j,CYNO,2.46939
ball susan m.,walter john r.,CVRR,2.29592
develasco janice t,pytosh mark a,CVRR,5.89796
babbit joel m.,freishtat gregg steven,GSKY,5.09469
bauer david p,camiolo karen m,NFG,2.36241
bauer david p,decarolis donna l,NFG,2.69149
bauer david p,kraemer ronald c,NFG,2.42881
bauer david p,mcginnis john p,NFG,2.06214
bauer david p,mendel elena g,NFG,2.27021
camiolo karen m,decarolis donna l,NFG,2.49297
camiolo karen m,kraemer ronald c,NFG,2.17877
camiolo karen m,mcginnis john p,NFG,2.38704
ciprich paula m,mcginnis john p,NFG,2.51926
decarolis donna l,kraemer ronald c,NFG,2.20112
decarolis donna l,mcginnis john p,NFG,2.10462
kraemer ronald c,mcginnis john p,NFG,2.26154
krebs martin a,loweth justin i,NFG,3.31339
krebs martin a,mendel elena g,NFG,3.21577
krebs martin a,silverstein timothy j,NFG,2.62631
loweth justin i,mendel elena g,NFG,2.65953
loweth justin i,silverstein timothy j,NFG,2.93528
reville michael w,silverstein timothy j,NFG,4.09091
